iteration,config,total_latency,total_energy,client_cpu_power,client_gpu_power,server_cpu_power,server_gpu_power,reward
25,"(False, False, False, False)",0.031078815460205078,21.589552503108976,20.0,17.193,2.1559998989105225,17.19300079345703,-21.62063131856918
25,"(False, False, False, True)",0.035807132720947266,21.10641066980362,20.0,17.975,5.599999904632568,17.975000381469727,-21.142217802524566
25,"(False, False, True, False)",0.034223079681396484,21.13847485780716,16.7,17.975,5.599999904632568,17.975000381469727,-21.172697937488557
25,"(False, False, True, True)",0.03427481651306152,20.18476958870888,20.0,17.975,5.599999904632568,17.975000381469727,-20.21904440522194
25,"(False, True, False, False)",0.03853416442871094,21.874637759208678,0.0,17.546,0.0,17.54599952697754,-21.91317192363739
25,"(False, True, False, True)",0.03813600540161133,21.462229438781737,20.0,17.546,4.676000118255615,17.54599952697754,-21.50036544418335
25,"(False, True, True, False)",0.04065990447998047,22.551750738620758,20.0,18.733,2.5480000972747803,18.732999801635742,-22.592410643100738
25,"(False, True, True, True)",0.04077625274658203,23.36371291255951,0.0,18.733,0.0,18.732999801635742,-23.404489165306092
25,"(True, False, False, False)",0.03815793991088867,22.502884465932844,0.0,17.916,4.676000118255615,17.916000366210938,-22.541042405843733
25,"(True, False, False, True)",0.04615950584411621,21.55209955263138,0.0,17.916,0.0,17.916000366210938,-21.598259058475495
25,"(True, False, True, False)",0.03991293907165527,24.12536604773998,20.0,17.817,0.0,17.816999435424805,-24.165278986811636
25,"(True, False, True, True)",0.039795637130737305,22.058863116502764,20.0,17.817,0.0,17.816999435424805,-22.0986587536335
25,"(True, True, False, False)",0.05929756164550781,30.46012709236145,20.0,16.417,0.0,16.41699981689453,-30.519424654006958
25,"(True, True, False, True)",0.04493856430053711,20.686906066417695,8.3,16.417,9.324000358581543,16.41699981689453,-20.731844630718232
25,"(True, True, True, False)",0.0484471321105957,20.93971369934082,0.0,17.011,0.0,17.01099967956543,-20.988160831451417
25,"(True, True, True, True)",0.05095243453979492,21.535847141742707,28.6,17.011,8.008000373840332,17.01099967956543,-21.586799576282502
26,"(False, False, False, False)",0.029683351516723633,22.952538501143454,0.0,17.58,0.0,17.579999923706055,-22.982221852660178
26,"(False, False, False, True)",0.03242135047912598,20.338242185115813,20.0,17.58,0.0,17.579999923706055,-20.37066353559494
26,"(False, False, True, False)",0.035105228424072266,22.037333812713623,40.0,19.207,9.324000358581543,19.207000732421875,-22.072439041137695
26,"(False, False, True, True)",0.034013986587524414,24.667630351781845,0.0,19.207,0.0,19.207000732421875,-24.70164433836937
26,"(False, True, False, False)",0.036794185638427734,23.25167035627365,20.0,19.207,0.0,19.207000732421875,-23.288464541912077
26,"(False, True, False, True)",0.037596702575683594,23.149456715583803,0.0,17.543,5.599999904632568,17.542999267578125,-23.187053418159486
26,"(False, True, True, False)",0.03891730308532715,21.000203736543654,0.0,17.543,7.0,17.542999267578125,-21.03912103962898
26,"(False, True, True, True)",0.041457414627075195,23.389016535282135,20.0,18.229,5.599999904632568,18.229000091552734,-23.43047394990921
26,"(True, False, False, False)",0.03790736198425293,21.751027013063432,25.0,18.229,5.599999904632568,18.229000091552734,-21.788934375047685
26,"(True, False, False, True)",0.037308692932128906,22.995114927768707,0.0,18.612,0.0,18.61199951171875,-23.032423620700836
26,"(True, False, True, False)",0.039626121520996094,21.669969188690185,18.2,18.612,9.324000358581543,18.61199951171875,-21.70959531021118
26,"(True, False, True, True)",0.04012131690979004,23.00560477304459,0.0,17.567,7.0,17.566999435424805,-23.04572608995438
26,"(True, True, False, False)",0.05587148666381836,30.001711872577665,20.0,17.567,4.676000118255615,17.566999435424805,-30.057583359241484
26,"(True, True, False, True)",0.0523068904876709,21.80082870078087,0.0,16.439,4.676000118255615,16.43899917602539,-21.85313559126854
26,"(True, True, True, False)",0.04704403877258301,20.663098254919053,9.1,16.439,2.5480000972747803,16.43899917602539,-20.710142293691636
26,"(True, True, True, True)",0.04899287223815918,21.245563478827478,0.0,16.754,8.008000373840332,16.753999710083008,-21.294556351065637
27,"(False, False, False, False)",0.03058338165283203,20.287590480804443,8.3,16.754,2.3239998817443848,16.753999710083008,-20.318173862457275
27,"(False, False, False, True)",0.030814170837402344,22.241041749954224,0.0,18.454,4.004000186920166,18.45400047302246,-22.271855920791626
27,"(False, False, True, False)",0.03591561317443848,22.04036522245407,0.0,18.454,0.0,18.45400047302246,-22.07628083562851
27,"(False, False, True, True)",0.034233808517456055,21.690109776973724,0.0,18.267,0.0,18.267000198364258,-21.72434358549118
27,"(False, True, False, False)",0.036980390548706055,22.693987648248672,0.0,18.267,0.0,18.267000198364258,-22.73096803879738
27,"(False, True, False, True)",0.037451744079589844,22.883069617271424,0.0,18.267,0.0,18.267000198364258,-22.920521361351014
27,"(False, True, True, False)",0.039841651916503906,22.22249952840805,0.0,17.436,0.0,17.43600082397461,-22.262341180324555
27,"(False, True, True, True)",0.040323734283447266,20.606461329460146,20.0,17.436,5.599999904632568,17.43600082397461,-20.646785063743593
27,"(True, False, False, False)",0.037935733795166016,22.645137986421584,0.0,17.505,0.0,17.5049991607666,-22.68307372021675
27,"(True, False, False, True)",0.038594722747802734,21.011362574100495,0.0,17.505,5.599999904632568,17.5049991607666,-21.049957296848298
27,"(True, False, True, False)",0.04658389091491699,22.49545363175869,0.0,18.172,0.0,18.172000885009766,-22.542037522673606
27,"(True, False, True, True)",0.04154706001281738,29.405361590862274,0.0,18.172,17.5,18.172000885009766,-29.44690865087509
27,"(True, True, False, False)",0.05207514762878418,24.18035838294029,0.0,16.774,0.0,16.77400016784668,-24.232433530569075
27,"(True, True, False, True)",0.04902505874633789,21.38597317314148,20.0,16.774,5.599999904632568,16.77400016784668,-21.434998231887818
27,"(True, True, True, False)",0.04760479927062988,21.331687272548677,0.0,17.458,2.1559998989105225,17.45800018310547,-21.379292071819307
27,"(True, True, True, True)",0.04804229736328125,21.355325706481935,16.7,17.458,4.676000118255615,17.45800018310547,-21.403368003845216
28,"(False, False, False, False)",0.031220436096191406,20.82732563781738,25.0,17.484,2.1559998989105225,17.483999252319336,-20.858546073913573
28,"(False, False, False, True)",0.03593707084655762,21.495539165496826,20.0,17.484,0.0,17.483999252319336,-21.531476236343384
28,"(False, False, True, False)",0.03432202339172363,23.088153041005135,0.0,18.181,0.0,18.180999755859375,-23.12247506439686
28,"(False, False, True, True)",0.03523445129394531,21.857292963027955,42.9,18.181,0.0,18.180999755859375,-21.8925274143219
28,"(False, True, False, False)",0.036183834075927734,22.563112865924836,25.0,18.474,5.599999904632568,18.474000930786133,-22.599296700000764
28,"(False, True, False, True)",0.03645920753479004,21.641083527565,0.0,18.474,0.0,18.474000930786133,-21.67754273509979
28,"(False, True, True, False)",0.03766131401062012,23.69701080608368,0.0,18.474,0.0,18.474000930786133,-23.7346721200943
28,"(False, True, True, True)",0.03839230537414551,22.52695067203045,25.0,17.413,7.0,17.413000106811523,-22.565342977404594
28,"(True, False, False, False)",0.046109676361083984,21.724093407154083,0.0,17.413,0.0,17.413000106811523,-21.770203083515167
28,"(True, False, False, True)",0.03708505630493164,21.848645547389985,25.0,17.505,0.0,17.5049991607666,-21.885730603694917
28,"(True, False, True, False)",0.040496110916137695,21.746686509847642,0.0,17.505,5.599999904632568,17.5049991607666,-21.78718262076378
28,"(True, False, True, True)",0.054204702377319336,29.354082662701607,0.0,17.402,5.599999904632568,17.402000427246094,-29.408287365078927
28,"(True, True, False, False)",0.05086922645568848,21.57572480964661,0.0,17.402,4.676000118255615,17.402000427246094,-21.626594036102297
28,"(True, True, False, True)",0.0496983528137207,21.410984569787978,0.0,17.479,0.0,17.479000091552734,-21.4606829226017
28,"(True, True, True, False)",0.047357797622680664,23.812369765520096,9.1,17.479,4.676000118255615,17.479000091552734,-23.859727563142776
28,"(True, True, True, True)",0.04754185676574707,21.764795502424242,20.0,17.507,5.599999904632568,17.506999969482422,-21.81233735918999
29,"(False, False, False, False)",0.030081987380981445,20.66460033917427,42.9,17.507,0.0,17.506999969482422,-20.694682326555252
29,"(False, False, False, True)",0.03419852256774902,22.286780074238777,0.0,17.468,0.0,17.468000411987305,-22.320978596806526
29,"(False, False, True, False)",0.03311514854431152,21.866608526706695,20.0,17.468,0.0,17.468000411987305,-21.899723675251007
29,"(False, False, True, True)",0.03276968002319336,23.372359833717347,0.0,18.612,0.0,18.61199951171875,-23.40512951374054
29,"(False, True, False, False)",0.03934979438781738,23.561748275756834,0.0,18.612,0.0,18.61199951171875,-23.60109807014465
29,"(False, True, False, True)",0.037905216217041016,21.522123124361038,20.0,18.001,5.599999904632568,18.000999450683594,-21.56002834057808
29,"(False, True, True, False)",0.03979206085205078,22.21627733707428,9.1,18.001,2.5480000972747803,18.000999450683594,-22.256069397926332
29,"(False, True, True, True)",0.041993141174316406,20.9671609377861,25.0,17.614,5.599999904632568,17.61400032043457,-21.009154078960417
29,"(True, False, False, False)",0.03902173042297363,21.076339880466463,0.0,17.614,0.0,17.61400032043457,-21.115361610889437
29,"(True, False, False, True)",0.045821428298950195,29.10545271539688,0.0,17.528,9.324000358581543,17.527999877929688,-29.15127414369583
29,"(True, False, True, False)",0.04477715492248535,26.158599377155305,10.0,17.528,2.799999952316284,17.527999877929688,-26.20337653207779
29,"(True, False, True, True)",0.041486501693725586,22.71440363585949,0.0,17.537,0.0,17.53700065612793,-22.755890137553216
29,"(True, True, False, False)",0.05098533630371094,21.34354981803894,0.0,17.537,5.599999904632568,17.53700065612793,-21.394535154342652
29,"(True, True, False, True)",0.047971487045288086,20.756963864803314,33.3,16.539,6.4679999351501465,16.538999557495117,-20.804935351848602
29,"(True, True, True, False)",0.04868650436401367,20.06748665189743,0.0,16.539,2.5480000972747803,16.538999557495117,-20.116173156261443
29,"(True, True, True, True)",0.04821348190307617,20.989709951400755,0.0,16.789,0.0,16.788999557495117,-21.03792343330383
30,"(False, False, False, False)",0.034029245376586914,20.430369050741195,0.0,16.789,2.1559998989105225,16.788999557495117,-20.464398296117782
30,"(False, False, False, True)",0.029971599578857422,22.12177006006241,50.0,18.241,6.4679999351501465,18.240999221801758,-22.151741659641267
30,"(False, False, True, False)",0.036101579666137695,21.763544693231584,0.0,18.241,0.0,18.240999221801758,-21.79964627289772
30,"(False, False, True, True)",0.03435111045837402,22.349704513311387,0.0,18.555,0.0,18.55500030517578,-22.38405562376976
30,"(False, True, False, False)",0.040120840072631836,23.61638523221016,20.0,18.555,5.599999904632568,18.55500030517578,-23.65650607228279
30,"(False, True, False, True)",0.04192924499511719,22.754862337112428,0.0,17.602,2.1559998989105225,17.601999282836914,-22.796791582107545
30,"(False, True, True, False)",0.043229103088378906,22.748436792373656,20.0,17.602,0.0,17.601999282836914,-22.791665895462035
30,"(False, True, True, True)",0.05032062530517578,30.887997446060183,0.0,17.506,0.0,17.506000518798828,-30.93831807136536
30,"(True, False, False, False)",0.037224769592285156,20.591307447433472,0.0,17.506,0.0,17.506000518798828,-20.628532217025757
30,"(True, False, False, True)",0.03813767433166504,22.875967196464536,0.0,17.506,4.676000118255615,17.506000518798828,-22.9141048707962
30,"(True, False, True, False)",0.0411379337310791,21.17166023015976,20.0,17.558,5.599999904632568,17.558000564575195,-21.212798163890838
30,"(True, False, True, True)",0.04059338569641113,21.804091760635377,20.0,17.558,0.0,17.558000564575195,-21.844685146331788
30,"(True, True, False, False)",0.04865455627441406,22.065657895088194,0.0,17.519,4.676000118255615,17.518999099731445,-22.114312451362608
30,"(True, True, False, True)",0.04591727256774902,22.375732273817064,15.4,17.519,4.004000186920166,17.518999099731445,-22.421649546384813
30,"(True, True, True, False)",0.04739642143249512,22.344033858776093,20.0,17.602,0.0,17.601999282836914,-22.39143028020859
30,"(True, True, True, True)",0.04709959030151367,22.948412108421326,20.0,17.546,0.0,17.54599952697754,-22.99551169872284
31,"(False, False, False, False)",0.029776811599731445,20.947947914123535,0.0,17.546,4.676000118255615,17.54599952697754,-20.977724725723267
31,"(False, False, False, True)",0.03366255760192871,20.768955537319183,0.0,17.546,4.676000118255615,17.54599952697754,-20.80261809492111
31,"(False, False, True, False)",0.03464484214782715,25.27502259719372,60.0,18.023,0.0,18.023000717163086,-25.309667439341546
31,"(False, False, True, True)",0.038025617599487305,29.409192584276198,25.0,18.023,0.0,18.023000717163086,-29.447218201875685
31,"(False, True, False, False)",0.0402979850769043,23.76255839443207,10.0,18.161,0.0,18.160999298095703,-23.802856379508974
31,"(False, True, False, True)",0.03877997398376465,22.393722940683364,0.0,18.161,0.0,18.160999298095703,-22.43250291466713
31,"(False, True, True, False)",0.04036426544189453,22.856370294094084,28.6,18.198,8.008000373840332,18.197999954223633,-22.89673455953598
31,"(False, True, True, True)",0.04834890365600586,22.126850109100342,0.0,18.198,0.0,18.197999954223633,-22.175199012756348
31,"(True, False, False, False)",0.03833603858947754,22.273746686816217,20.0,17.581,5.599999904632568,17.58099937438965,-22.312082725405695
31,"(True, False, False, True)",0.038175106048583984,21.052126349925995,20.0,17.581,5.599999904632568,17.58099937438965,-21.09030145597458
31,"(True, False, True, False)",0.04565620422363281,21.495962184906006,0.0,17.559,0.0,17.55900001525879,-21.54161838912964
31,"(True, False, True, True)",0.04401516914367676,20.856131271600724,0.0,17.559,8.008000373840332,17.55900001525879,-20.9001464407444
31,"(True, True, False, False)",0.04894900321960449,21.260389526486396,0.0,17.236,0.0,17.236000061035156,-21.309338529706
31,"(True, True, False, True)",0.04973864555358887,21.098423202991487,20.0,17.236,4.676000118255615,17.236000061035156,-21.148161848545076
31,"(True, True, True, False)",0.050428152084350586,21.999593484163285,0.0,16.882,0.0,16.881999969482422,-22.050021636247635
31,"(True, True, True, True)",0.047888755798339844,21.14897382736206,20.0,16.882,0.0,16.881999969482422,-21.1968625831604
32,"(False, False, False, False)",0.03699636459350586,22.47636736893654,66.7,17.521,21.0,17.520999908447266,-22.513363733530046
32,"(False, False, False, True)",0.036476850509643555,29.00933674454689,0.0,17.521,4.676000118255615,17.520999908447266,-29.045813595056533
32,"(False, False, True, False)",0.03223729133605957,23.9827490503788,0.0,18.721,0.0,18.72100067138672,-24.01498634171486
32,"(False, False, True, True)",0.03160691261291504,23.569569170236587,0.0,18.721,9.324000358581543,18.72100067138672,-23.601176082849502
32,"(False, True, False, False)",0.04098010063171387,22.967726610422133,0.0,18.721,0.0,18.72100067138672,-23.008706711053847
32,"(False, True, False, True)",0.03836870193481445,21.93101321220398,15.4,17.595,9.324000358581543,17.594999313354492,-21.969381914138793
32,"(False, True, True, False)",0.040491580963134766,21.081857402324676,25.0,17.595,0.0,17.594999313354492,-21.12234898328781
32,"(False, True, True, True)",0.041251420974731445,22.11232104098797,28.6,17.628,0.0,17.628000259399414,-22.1535724619627
32,"(True, False, False, False)",0.04044175148010254,21.731071949005127,0.0,17.628,4.676000118255615,17.628000259399414,-21.77151370048523
32,"(True, False, False, True)",0.037685394287109375,23.276300117492674,0.0,17.606,0.0,17.606000900268555,-23.313985511779784
32,"(True, False, True, False)",0.04230761528015137,21.381445230484008,0.0,17.606,0.0,17.606000900268555,-21.42375284576416
32,"(True, False, True, True)",0.04168963432312012,22.402744922995566,0.0,18.031,0.0,18.0310001373291,-22.444434557318687
32,"(True, True, False, False)",0.047216176986694336,22.757064213514326,15.4,18.031,4.311999797821045,18.0310001373291,-22.80428039050102
32,"(True, True, False, True)",0.043992042541503906,21.274846345424653,40.0,17.216,0.0,17.215999603271484,-21.318838387966156
32,"(True, True, True, False)",0.04879403114318848,22.04840479183197,0.0,17.216,5.599999904632568,17.215999603271484,-22.09719882297516
32,"(True, True, True, True)",0.055896759033203125,29.883293750762938,20.0,17.622,0.0,17.621999740600586,-29.93919050979614
33,"(False, False, False, False)",0.03177142143249512,21.34031003665924,20.0,17.622,5.599999904632568,17.621999740600586,-21.372081458091735
33,"(False, False, False, True)",0.03409242630004883,21.70674583411217,20.0,18.085,5.599999904632568,18.084999084472656,-21.740838260412218
33,"(False, False, True, False)",0.03458666801452637,20.814033685922624,0.0,18.085,9.324000358581543,18.084999084472656,-20.84862035393715
33,"(False, False, True, True)",0.03451704978942871,21.772342175245285,0.0,18.854,9.324000358581543,18.854000091552734,-21.806859225034714
33,"(False, True, False, False)",0.03628253936767578,22.450784854888916,0.0,18.854,0.0,18.854000091552734,-22.48706739425659
33,"(False, True, False, True)",0.0371854305267334,22.410317794799806,0.0,18.854,0.0,18.854000091552734,-22.44750322532654
33,"(False, True, True, False)",0.03998875617980957,23.18025106191635,0.0,17.586,0.0,17.586000442504883,-23.22023981809616
33,"(False, True, True, True)",0.045858144760131836,21.211995148181916,0.0,17.586,5.599999904632568,17.586000442504883,-21.25785329294205
33,"(True, False, False, False)",0.037566184997558594,22.019074915885923,0.0,17.592,0.0,17.591999053955078,-22.056641100883482
33,"(True, False, False, True)",0.03773331642150879,22.41904977083206,0.0,17.592,0.0,17.591999053955078,-22.45678308725357
33,"(True, False, True, False)",0.04127931594848633,23.252391098737718,9.1,18.663,0.0,18.663000106811523,-23.293670414686204
33,"(True, False, True, True)",0.04096817970275879,22.512333388090134,0.0,18.663,5.599999904632568,18.663000106811523,-22.553301567792893
33,"(True, True, False, False)",0.04551243782043457,21.63570165359974,0.0,17.226,0.0,17.22599983215332,-21.681214091420173
33,"(True, True, False, True)",0.04494118690490723,22.003874521732328,20.0,17.226,5.599999904632568,17.22599983215332,-22.048815708637235
33,"(True, True, True, False)",0.059548139572143555,28.123457739830016,0.0,16.942,2.3239998817443848,16.941999435424805,-28.18300587940216
33,"(True, True, True, True)",0.048966407775878906,23.00865029335022,9.1,16.942,2.5480000972747803,16.941999435424805,-23.0576167011261
34,"(False, False, False, False)",0.03034496307373047,21.111828347206117,9.1,17.659,2.5480000972747803,17.659000396728516,-21.142173310279848
34,"(False, False, False, True)",0.029561519622802734,21.03013751745224,9.1,17.659,0.0,17.659000396728516,-21.059699037075042
34,"(False, False, True, False)",0.03148388862609863,22.210448429107664,0.0,18.733,4.676000118255615,18.732999801635742,-22.241932317733763
34,"(False, False, True, True)",0.0381312370300293,22.728099732875823,0.0,18.733,0.0,18.732999801635742,-22.766230969905852
34,"(False, True, False, False)",0.036925315856933594,24.632444143772126,20.0,18.346,5.599999904632568,18.34600067138672,-24.66936945962906
34,"(False, True, False, True)",0.04014706611633301,23.069605074882507,0.0,18.346,5.599999904632568,18.34600067138672,-23.10975214099884
34,"(False, True, True, False)",0.04663586616516113,22.72471543073654,0.0,17.685,5.599999904632568,17.684999465942383,-22.771351296901702
34,"(False, True, True, True)",0.042722225189208984,21.051472580432893,0.0,17.685,0.0,17.684999465942383,-21.094194805622102
34,"(True, False, False, False)",0.04728126525878906,23.439062623977662,0.0,17.675,0.0,17.674999237060547,-23.48634388923645
34,"(True, False, False, True)",0.0379490852355957,22.41180318593979,20.0,17.675,0.0,17.674999237060547,-22.449752271175385
34,"(True, False, True, False)",0.040517568588256836,21.471657532453538,0.0,17.675,5.599999904632568,17.674999237060547,-21.512175101041795
34,"(True, False, True, True)",0.042510271072387695,22.619519781947137,0.0,17.624,0.0,17.624000549316406,-22.662030053019524
34,"(True, True, False, False)",0.051859140396118164,28.496084144592285,0.0,17.614,0.0,17.61400032043457,-28.547943284988403
34,"(True, True, False, True)",0.04722952842712402,23.792220373153686,33.3,17.614,2.3239998817443848,17.61400032043457,-23.83944990158081
34,"(True, True, True, False)",0.055665016174316406,22.429225352764128,25.0,16.689,7.0,16.68899917602539,-22.484890368938444
34,"(True, True, True, True)",0.047919511795043945,21.22099657559395,0.0,16.689,2.3239998817443848,16.68899917602539,-21.268916087388995
35,"(False, False, False, False)",0.02969217300415039,22.103393145799636,20.0,17.676,2.3239998817443848,17.676000595092773,-22.133085318803786
35,"(False, False, False, True)",0.028545141220092773,22.146107900619505,9.1,17.676,2.5480000972747803,17.676000595092773,-22.174653041839598
35,"(False, False, True, False)",0.037108421325683594,21.578579507827758,0.0,18.713,0.0,18.71299934387207,-21.61568792915344
35,"(False, False, True, True)",0.03421473503112793,22.887126634359362,0.0,18.713,0.0,18.71299934387207,-22.92134136939049
35,"(False, True, False, False)",0.03864240646362305,22.209190944194795,0.0,18.713,5.599999904632568,18.71299934387207,-22.247833350658418
35,"(False, True, False, True)",0.03679919242858887,21.137240609526636,12.5,17.612,0.0,17.61199951171875,-21.174039801955225
35,"(False, True, True, False)",0.04133272171020508,22.422541962623598,0.0,17.612,0.0,17.61199951171875,-22.463874684333803
35,"(False, True, True, True)",0.04063153266906738,23.43943679356575,25.0,17.75,7.0,17.75,-23.480068326234818
35,"(True, False, False, False)",0.03711819648742676,22.472963631153107,0.0,17.75,0.0,17.75,-22.510081827640533
35,"(True, False, False, True)",0.04156756401062012,22.465472288846968,0.0,18.028,0.0,18.027999877929688,-22.507039852857588
35,"(True, False, True, False)",0.04038119316101074,22.264450630664825,0.0,18.028,5.599999904632568,18.027999877929688,-22.304831823825836
35,"(True, False, True, True)",0.041823625564575195,31.522104120135307,0.0,18.391,11.675999641418457,18.391000747680664,-31.563927745699882
35,"(True, True, False, False)",0.04715371131896973,24.900191761732103,0.0,18.391,0.0,18.391000747680664,-24.947345473051072
35,"(True, True, False, True)",0.0445404052734375,21.025883756637572,20.0,16.952,0.0,16.95199966430664,-21.07042416191101
35,"(True, True, True, False)",0.05060863494873047,22.522221120834352,0.0,16.952,0.0,16.95199966430664,-22.572829755783083
35,"(True, True, True, True)",0.05360555648803711,22.158697948217394,0.0,17.829,0.0,17.82900047302246,-22.21230350470543
36,"(False, False, False, False)",0.0318911075592041,21.170609991312027,28.6,17.829,8.008000373840332,17.82900047302246,-21.20250109887123
36,"(False, False, False, True)",0.02832484245300293,22.312291250109674,0.0,18.364,2.799999952316284,18.36400032043457,-22.340616092562676
36,"(False, False, True, False)",0.036493778228759766,21.880290418624877,0.0,18.364,0.0,18.36400032043457,-21.916784196853637
36,"(False, False, True, True)",0.03383517265319824,23.64216841697693,20.0,19.006,5.599999904632568,19.006000518798828,-23.676003589630128
36,"(False, True, False, False)",0.036927223205566406,22.59555099105835,0.0,19.006,0.0,19.006000518798828,-22.632478214263916
36,"(False, True, False, True)",0.03774714469909668,22.553595230102538,0.0,19.006,0.0,19.006000518798828,-22.591342374801634
36,"(False, True, True, False)",0.03942537307739258,20.774663131952288,0.0,17.727,0.0,17.726999282836914,-20.81408850502968
36,"(False, True, True, True)",0.03948473930358887,21.48179273533821,0.0,17.727,5.599999904632568,17.726999282836914,-21.5212774746418
36,"(True, False, False, False)",0.03805685043334961,21.253064190626144,0.0,17.75,0.0,17.75,-21.291121041059494
36,"(True, False, False, True)",0.03827166557312012,21.89494071006775,0.0,17.75,9.324000358581543,17.75,-21.93321237564087
36,"(True, False, True, False)",0.040625810623168945,22.042280997276308,0.0,18.646,15.260000228881836,18.645999908447266,-22.082906807899477
36,"(True, False, True, True)",0.046930551528930664,30.46000942850113,10.0,18.646,0.0,18.645999908447266,-30.50693998003006
36,"(True, True, False, False)",0.04498600959777832,23.20190015256405,20.0,16.885,5.599999904632568,16.885000228881836,-23.24688616216183
36,"(True, True, False, True)",0.04366779327392578,20.899604048728943,20.0,16.885,2.5480000972747803,16.885000228881836,-20.94327184200287
36,"(True, True, True, False)",0.046166419982910156,21.63098011302948,13.3,17.749,0.0,17.749000549316406,-21.67714653301239
36,"(True, True, True, True)",0.049222707748413086,22.526602100133896,10.0,17.749,0.0,17.749000549316406,-22.57582480788231
37,"(False, False, False, False)",0.02889704704284668,21.83084935116768,0.0,17.769,0.0,17.768999099731445,-21.859746398210525
37,"(False, False, False, True)",0.03115057945251465,20.867753790616987,21.4,17.769,4.676000118255615,17.768999099731445,-20.898904370069502
37,"(False, False, True, False)",0.0309295654296875,21.966940299987794,0.0,18.668,2.3239998817443848,18.667999267578125,-21.99786986541748
37,"(False, False, True, True)",0.031320810317993164,22.5564512591362,25.0,18.668,4.676000118255615,18.667999267578125,-22.587772069454193
37,"(False, True, False, False)",0.037433624267578125,22.554214263916016,0.0,18.608,0.0,18.607999801635742,-22.591647888183594
37,"(False, True, False, True)",0.03816080093383789,23.833589473724366,25.0,18.608,5.599999904632568,18.607999801635742,-23.871750274658204
37,"(False, True, True, False)",0.038751840591430664,23.367857765197755,25.0,18.608,5.599999904632568,18.607999801635742,-23.406609605789185
37,"(False, True, True, True)",0.04461503028869629,21.589482634067537,0.0,17.752,7.0,17.75200080871582,-21.634097664356233
37,"(True, False, False, False)",0.037857770919799805,23.51031705713272,0.0,17.752,5.599999904632568,17.75200080871582,-23.54817482805252
37,"(True, False, False, True)",0.03751230239868164,22.65199822425842,53.8,17.688,23.996000289916992,17.687999725341797,-22.689510526657102
37,"(True, False, True, False)",0.05054783821105957,30.226180134773255,0.0,17.752,5.992000102996826,17.75200080871582,-30.276727972984315
37,"(True, False, True, True)",0.04073047637939453,22.0417596988678,0.0,17.752,5.599999904632568,17.75200080871582,-22.082490175247194
37,"(True, True, False, False)",0.04961848258972168,21.548400933742524,0.0,17.673,0.0,17.67300033569336,-21.598019416332246
37,"(True, True, False, True)",0.048496246337890625,21.929052015304563,20.0,17.673,0.0,17.67300033569336,-21.977548261642454
37,"(True, True, True, False)",0.04694485664367676,22.072812784194944,0.0,17.131,0.0,17.131000518798828,-22.11975764083862
37,"(True, True, True, True)",0.05060696601867676,21.396938548326492,40.0,17.131,0.0,17.131000518798828,-21.44754551434517
38,"(False, False, False, False)",0.030017614364624023,22.201595058083534,20.0,17.608,0.0,17.607999801635742,-22.231612672448158
38,"(False, False, False, True)",0.030356645584106445,20.65760680437088,0.0,17.608,0.0,17.607999801635742,-20.687963449954985
38,"(False, False, True, False)",0.03110480308532715,21.893588174343108,0.0,17.608,0.0,17.607999801635742,-21.924692977428435
38,"(False, False, True, True)",0.03236699104309082,22.855701323270797,0.0,18.23,0.0,18.229999542236328,-22.888068314313887
38,"(False, True, False, False)",0.03913545608520508,23.33572730541229,0.0,18.23,0.0,18.229999542236328,-23.374862761497496
38,"(False, True, False, True)",0.0384984016418457,22.078447214126587,0.0,17.742,0.0,17.742000579833984,-22.116945615768433
38,"(False, True, True, False)",0.038630008697509766,21.20038721370697,25.0,17.742,0.0,17.742000579833984,-21.23901722240448
38,"(False, True, True, True)",0.04599499702453613,22.710800874352454,33.3,18.411,0.0,18.410999298095703,-22.75679587137699
38,"(True, False, False, False)",0.05540728569030762,30.862640999555587,25.0,18.411,4.676000118255615,18.410999298095703,-30.918048285245895
38,"(True, False, False, True)",0.03985762596130371,20.949893128871917,0.0,17.101,5.599999904632568,17.10099983215332,-20.98975075483322
38,"(True, False, True, False)",0.04067659378051758,22.011765863895416,23.1,17.101,6.4679999351501465,17.10099983215332,-22.052442457675934
38,"(True, False, True, True)",0.04374361038208008,22.52307809972763,20.0,17.717,0.0,17.716999053955078,-22.56682171010971
38,"(True, True, False, False)",0.04852652549743652,22.30219735980034,0.0,17.717,0.0,17.716999053955078,-22.350723885297775
38,"(True, True, False, True)",0.045445919036865234,23.228699553251268,7.7,17.776,0.0,17.775999069213867,-23.274145472288133
38,"(True, True, True, False)",0.04676008224487305,22.399456805229185,0.0,17.776,0.0,17.775999069213867,-22.44621688747406
38,"(True, True, True, True)",0.050458669662475586,22.36070550966263,20.0,17.84,0.0,17.84000015258789,-22.411164179325105
39,"(False, False, False, False)",0.03244662284851074,22.957553813457487,20.0,17.84,5.599999904632568,17.84000015258789,-22.990000436305998
39,"(False, False, False, True)",0.03149056434631348,21.435131655335425,0.0,17.745,0.0,17.7450008392334,-21.46662221968174
39,"(False, False, True, False)",0.0340425968170166,21.82593806385994,0.0,17.745,0.0,17.7450008392334,-21.859980660676957
39,"(False, False, True, True)",0.03452348709106445,23.66610579252243,25.0,19.485,0.0,19.485000610351562,-23.700629279613494
39,"(False, True, False, False)",0.03774309158325195,23.466801717281342,0.0,19.485,0.0,19.485000610351562,-23.504544808864594
